Indicator Category,Indicator Code,Indicator,Reporting Economy Code,Reporting Economy ISO3A Code,Reporting Economy,Partner Economy Code,Partner Economy ISO3A Code,Partner Economy,Product/Sector Classification Code,Product/Sector Classification,Product/Sector Code,Product/Sector,Period Code,Period,Frequency Code,Frequency,Unit Code,Unit,Year,Value Flag Code,Value Flag,Text Value,Value
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,M11,November,M,Monthly,USM,Million US dollar,2022,,,,140.347454
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,M11,November,M,Monthly,USM,Million US dollar,2023,,,,165.733745
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,M12,December,M,Monthly,USM,Million US dollar,2023,,,,398.279546
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,M12,December,M,Monthly,USM,Million US dollar,2022,,,,1194.352119
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M01,January,M,Monthly,USM,Million US dollar,2023,E,Estimate,,346.812403
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M01,January,M,Monthly,USM,Million US dollar,2022,E,Estimate,,372.730388
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M02,February,M,Monthly,USM,Million US dollar,2022,E,Estimate,,280.224573
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M02,February,M,Monthly,USM,Million US dollar,2023,E,Estimate,,378.133561
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M03,March,M,Monthly,USM,Million US dollar,2023,,,,439.316418
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M03,March,M,Monthly,USM,Million US dollar,2022,,,,528.50785
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M04,April,M,Monthly,USM,Million US dollar,2022,,,,318.945142
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M04,April,M,Monthly,USM,Million US dollar,2023,,,,347.240206
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M05,May,M,Monthly,USM,Million US dollar,2023,,,,336.473003
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M05,May,M,Monthly,USM,Million US dollar,2022,,,,281.00722
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M06,June,M,Monthly,USM,Million US dollar,2022,,,,640.767589
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M06,June,M,Monthly,USM,Million US dollar,2023,,,,471.424943
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M07,July,M,Monthly,USM,Million US dollar,2023,,,,332.599807
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M07,July,M,Monthly,USM,Million US dollar,2022,,,,432.322659
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M08,August,M,Monthly,USM,Million US dollar,2022,,,,402.623609
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M08,August,M,Monthly,USM,Million US dollar,2023,,,,326.54021
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M09,September,M,Monthly,USM,Million US dollar,2023,,,,333.97351
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M09,September,M,Monthly,USM,Million US dollar,2022,,,,472.396952
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M10,October,M,Monthly,USM,Million US dollar,2022,,,,420
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M10,October,M,Monthly,USM,Million US dollar,2023,,,,265.973907
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M11,November,M,Monthly,USM,Million US dollar,2023,,,,297.222654
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M11,November,M,Monthly,USM,Million US dollar,2022,,,,396.257598
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M12,December,M,Monthly,USM,Million US dollar,2022,,,,536.206798
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,M12,December,M,Monthly,USM,Million US dollar,2023,,,,448.090711
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M01,January,M,Monthly,USM,Million US dollar,2023,E,Estimate,,535.68359
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M01,January,M,Monthly,USM,Million US dollar,2022,E,Estimate,,991.037132
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M02,February,M,Monthly,USM,Million US dollar,2022,E,Estimate,,952.328657
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M02,February,M,Monthly,USM,Million US dollar,2023,E,Estimate,,961.148932
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M03,March,M,Monthly,USM,Million US dollar,2023,,,,1671.032035
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M03,March,M,Monthly,USM,Million US dollar,2022,,,,1255.857929
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M04,April,M,Monthly,USM,Million US dollar,2022,,,,1644.222347
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M04,April,M,Monthly,USM,Million US dollar,2023,,,,1296.018965
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M05,May,M,Monthly,USM,Million US dollar,2023,,,,903.97787
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M05,May,M,Monthly,USM,Million US dollar,2022,,,,457.715746
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M06,June,M,Monthly,USM,Million US dollar,2022,,,,957.783367
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M06,June,M,Monthly,USM,Million US dollar,2023,,,,957.226082
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M07,July,M,Monthly,USM,Million US dollar,2023,,,,671.594037
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M07,July,M,Monthly,USM,Million US dollar,2022,,,,891.770533
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M08,August,M,Monthly,USM,Million US dollar,2022,,,,2006.902893
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M08,August,M,Monthly,USM,Million US dollar,2023,,,,871.307304
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M09,September,M,Monthly,USM,Million US dollar,2023,,,,762.075578
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M09,September,M,Monthly,USM,Million US dollar,2022,,,,1186.778053
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M10,October,M,Monthly,USM,Million US dollar,2022,,,,630
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M10,October,M,Monthly,USM,Million US dollar,2023,,,,597.114314
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M11,November,M,Monthly,USM,Million US dollar,2023,,,,625.280477
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M11,November,M,Monthly,USM,Million US dollar,2022,,,,548.502555
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M12,December,M,Monthly,USM,Million US dollar,2022,,,,1748.681388
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,M12,December,M,Monthly,USM,Million US dollar,2023,,,,1121.61652
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M01,January,M,Monthly,USM,Million US dollar,2022,E,Estimate,,8152.563627
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M01,January,M,Monthly,USM,Million US dollar,2023,E,Estimate,,6500.7014
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M02,February,M,Monthly,USM,Million US dollar,2023,E,Estimate,,7378.376508
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M02,February,M,Monthly,USM,Million US dollar,2022,E,Estimate,,5248.825189
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M03,March,M,Monthly,USM,Million US dollar,2023,,,,9294.774382
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M03,March,M,Monthly,USM,Million US dollar,2022,,,,9337.035613
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M04,April,M,Monthly,USM,Million US dollar,2022,,,,6864.687115
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M04,April,M,Monthly,USM,Million US dollar,2023,,,,7546.045305
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M05,May,M,Monthly,USM,Million US dollar,2023,,,,7290.113062
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M05,May,M,Monthly,USM,Million US dollar,2022,,,,7171.046192
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M06,June,M,Monthly,USM,Million US dollar,2022,,,,7819.151288
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M06,June,M,Monthly,USM,Million US dollar,2023,,,,7598.024336
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M07,July,M,Monthly,USM,Million US dollar,2023,,,,7203.717241
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M07,July,M,Monthly,USM,Million US dollar,2022,,,,6850.541772
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M08,August,M,Monthly,USM,Million US dollar,2022,,,,8754.83335
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M08,August,M,Monthly,USM,Million US dollar,2023,,,,8672.997342
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M09,September,M,Monthly,USM,Million US dollar,2023,,,,5792.213933
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M09,September,M,Monthly,USM,Million US dollar,2022,,,,5821.383464
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M10,October,M,Monthly,USM,Million US dollar,2022,,,,6200
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M10,October,M,Monthly,USM,Million US dollar,2023,,,,7042.927906
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M11,November,M,Monthly,USM,Million US dollar,2023,,,,7046.315699
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M11,November,M,Monthly,USM,Million US dollar,2022,,,,6129.194649
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M12,December,M,Monthly,USM,Million US dollar,2022,,,,7802.89825
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",M12,December,M,Monthly,USM,Million US dollar,2023,,,,8975.664841
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M01,January,M,Monthly,USM,Million US dollar,2022,E,Estimate,,10035.01881
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M01,January,M,Monthly,USM,Million US dollar,2023,E,Estimate,,9667.172382
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M02,February,M,Monthly,USM,Million US dollar,2023,E,Estimate,,8960.511659
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M02,February,M,Monthly,USM,Million US dollar,2022,E,Estimate,,7689.73139
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M03,March,M,Monthly,USM,Million US dollar,2022,,,,8349.345463
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M03,March,M,Monthly,USM,Million US dollar,2023,,,,8976.04236
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M04,April,M,Monthly,USM,Million US dollar,2023,,,,8321.449679
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M04,April,M,Monthly,USM,Million US dollar,2022,,,,7428.105797
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M05,May,M,Monthly,USM,Million US dollar,2022,,,,7207.117411
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M05,May,M,Monthly,USM,Million US dollar,2023,,,,8119.803856
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M06,June,M,Monthly,USM,Million US dollar,2023,,,,8375.454684
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M06,June,M,Monthly,USM,Million US dollar,2022,,,,8338.677266
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M07,July,M,Monthly,USM,Million US dollar,2022,,,,8163.244963
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M07,July,M,Monthly,USM,Million US dollar,2023,,,,8462.244011
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M08,August,M,Monthly,USM,Million US dollar,2023,,,,8585.789489
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M08,August,M,Monthly,USM,Million US dollar,2022,,,,8227.140524
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M09,September,M,Monthly,USM,Million US dollar,2022,,,,8023.275089
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M09,September,M,Monthly,USM,Million US dollar,2023,,,,7570.070302
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M10,October,M,Monthly,USM,Million US dollar,2023,,,,8660.03073
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M10,October,M,Monthly,USM,Million US dollar,2022,,,,7520
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M11,November,M,Monthly,USM,Million US dollar,2022,,,,8253.026797
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M11,November,M,Monthly,USM,Million US dollar,2023,,,,8211.334694
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M12,December,M,Monthly,USM,Million US dollar,2023,,,,10560.62674
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,M12,December,M,Monthly,USM,Million US dollar,2022,,,,10547.41368
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SK,"Personal, cultural, and recreational services",M01,January,M,Monthly,USM,Million US dollar,2023,E,Estimate,,100.282833
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SK,"Personal, cultural, and recreational services",M01,January,M,Monthly,USM,Million US dollar,2022,E,Estimate,,150.546625
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SK,"Personal, cultural, and recreational services",M02,February,M,Monthly,USM,Million US dollar,2022,E,Estimate,,87.853817
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SK,"Personal, cultural, and recreational services",M02,February,M,Monthly,USM,Million US dollar,2023,E,Estimate,,157.15091
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SK,"Personal, cultural, and recreational services",M03,March,M,Monthly,USM,Million US dollar,2023,,,,183.879826
Trade in commercial services,ITS_CS_MX,Commercial services exports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SK,"Personal, cultural, and recreational services",M03,March,M,Monthly,USM,Million US dollar,2022,,,,222.110134
