"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy ISO3A Code","Reporting Economy","Partner Economy Code","Partner Economy ISO3A Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SC","Transport","M12","December","M","Monthly","USM","Million US dollar","2020","","","","7790.434477"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SC","Transport","M12","December","M","Monthly","USM","Million US dollar","2019","","","","4632.785325"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SC","Transport","M12","December","M","Monthly","USM","Million US dollar","2023","","","","7639.821442"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SC","Transport","M12","December","M","Monthly","USM","Million US dollar","2022","","","","9257.878516"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SC","Transport","M12","December","M","Monthly","USM","Million US dollar","2017","","","","3724.248693"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M01","January","M","Monthly","USM","Million US dollar","2024","E","Estimate","","1577.656091"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M01","January","M","Monthly","USM","Million US dollar","2023","E","Estimate","","795.323673"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M01","January","M","Monthly","USM","Million US dollar","2017","","","","2901.098309"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M01","January","M","Monthly","USM","Million US dollar","2020","E","Estimate","","2760.380365"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M01","January","M","Monthly","USM","Million US dollar","2021","E","Estimate","","1137.37629"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M01","January","M","Monthly","USM","Million US dollar","2018","","","","3355.565802"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M01","January","M","Monthly","USM","Million US dollar","2022","E","Estimate","","915.723885"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M01","January","M","Monthly","USM","Million US dollar","2019","","","","2751.474658"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M02","February","M","Monthly","USM","Million US dollar","2019","","","","1912.666283"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M02","February","M","Monthly","USM","Million US dollar","2022","E","Estimate","","676.4396"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M02","February","M","Monthly","USM","Million US dollar","2018","","","","2518.04948"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M02","February","M","Monthly","USM","Million US dollar","2020","E","Estimate","","1168.971172"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M02","February","M","Monthly","USM","Million US dollar","2021","E","Estimate","","805.517137"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M02","February","M","Monthly","USM","Million US dollar","2017","","","","2795.677953"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M02","February","M","Monthly","USM","Million US dollar","2023","E","Estimate","","867.614171"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M02","February","M","Monthly","USM","Million US dollar","2024","E","Estimate","","1309.256859"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M03","March","M","Monthly","USM","Million US dollar","2023","","","","1303.73594"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M03","March","M","Monthly","USM","Million US dollar","2017","","","","3695.877944"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M03","March","M","Monthly","USM","Million US dollar","2024","","","","2792.152573"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M03","March","M","Monthly","USM","Million US dollar","2021","","","","991.142614"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M03","March","M","Monthly","USM","Million US dollar","2020","","","","1196.981077"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M03","March","M","Monthly","USM","Million US dollar","2018","","","","3729.294575"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M03","March","M","Monthly","USM","Million US dollar","2022","","","","719.414497"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M03","March","M","Monthly","USM","Million US dollar","2019","","","","3052.083859"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M04","April","M","Monthly","USM","Million US dollar","2019","","","","3212.393242"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M04","April","M","Monthly","USM","Million US dollar","2022","","","","660.87329"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M04","April","M","Monthly","USM","Million US dollar","2018","","","","3690.226467"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M04","April","M","Monthly","USM","Million US dollar","2020","","","","1218.285593"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M04","April","M","Monthly","USM","Million US dollar","2021","","","","1022.139105"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M04","April","M","Monthly","USM","Million US dollar","2024","","","","3148.978841"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M04","April","M","Monthly","USM","Million US dollar","2017","","","","3337.374696"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M04","April","M","Monthly","USM","Million US dollar","2023","","","","1135.115542"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M05","May","M","Monthly","USM","Million US dollar","2023","","","","1157.127914"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M05","May","M","Monthly","USM","Million US dollar","2017","","","","3102.529166"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M05","May","M","Monthly","USM","Million US dollar","2024","","","","2770"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M05","May","M","Monthly","USM","Million US dollar","2021","","","","1057.757072"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M05","May","M","Monthly","USM","Million US dollar","2020","","","","1383.841199"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M05","May","M","Monthly","USM","Million US dollar","2018","","","","3703.022715"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M05","May","M","Monthly","USM","Million US dollar","2022","","","","694.475299"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M05","May","M","Monthly","USM","Million US dollar","2019","","","","3022.626851"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M06","June","M","Monthly","USM","Million US dollar","2019","","","","2684.665401"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M06","June","M","Monthly","USM","Million US dollar","2022","","","","841.067699"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M06","June","M","Monthly","USM","Million US dollar","2018","","","","3417.468391"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M06","June","M","Monthly","USM","Million US dollar","2020","","","","1617.20375"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M06","June","M","Monthly","USM","Million US dollar","2021","","","","1021.2472"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M06","June","M","Monthly","USM","Million US dollar","2024","","","","2990"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M06","June","M","Monthly","USM","Million US dollar","2017","","","","3117.503907"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M06","June","M","Monthly","USM","Million US dollar","2023","","","","1192.74579"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M07","July","M","Monthly","USM","Million US dollar","2023","","","","1208.940722"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M07","July","M","Monthly","USM","Million US dollar","2017","","","","2854.024015"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M07","July","M","Monthly","USM","Million US dollar","2024","","","","3230"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M07","July","M","Monthly","USM","Million US dollar","2021","","","","951.99071"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M07","July","M","Monthly","USM","Million US dollar","2020","","","","1780.379171"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M07","July","M","Monthly","USM","Million US dollar","2018","","","","3163.977063"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M07","July","M","Monthly","USM","Million US dollar","2022","","","","729.221157"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M07","July","M","Monthly","USM","Million US dollar","2019","","","","2748.898583"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M08","August","M","Monthly","USM","Million US dollar","2019","","","","2791.571397"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M08","August","M","Monthly","USM","Million US dollar","2022","","","","895.953017"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M08","August","M","Monthly","USM","Million US dollar","2018","","","","3040.93374"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M08","August","M","Monthly","USM","Million US dollar","2020","","","","1801.408012"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M08","August","M","Monthly","USM","Million US dollar","2021","","","","883.344028"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M08","August","M","Monthly","USM","Million US dollar","2017","","","","2974.493946"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M08","August","M","Monthly","USM","Million US dollar","2023","","","","1270.576128"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M08","August","M","Monthly","USM","Million US dollar","2024","E","Estimate","","3476.952737"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M09","September","M","Monthly","USM","Million US dollar","2023","","","","1229.628765"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M09","September","M","Monthly","USM","Million US dollar","2017","","","","3545.447975"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M09","September","M","Monthly","USM","Million US dollar","2021","","","","888.003321"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M09","September","M","Monthly","USM","Million US dollar","2020","","","","1027.446667"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M09","September","M","Monthly","USM","Million US dollar","2018","","","","3356.555158"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M09","September","M","Monthly","USM","Million US dollar","2022","","","","968.226139"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M09","September","M","Monthly","USM","Million US dollar","2019","","","","3000"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M10","October","M","Monthly","USM","Million US dollar","2019","","","","3100"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M10","October","M","Monthly","USM","Million US dollar","2022","","","","840"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M10","October","M","Monthly","USM","Million US dollar","2018","","","","3326.322042"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M10","October","M","Monthly","USM","Million US dollar","2020","","","","922.159407"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M10","October","M","Monthly","USM","Million US dollar","2021","","","","862.049841"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M10","October","M","Monthly","USM","Million US dollar","2023","","","","1475.549783"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M10","October","M","Monthly","USM","Million US dollar","2017","","","","3492.989601"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M11","November","M","Monthly","USM","Million US dollar","2017","","","","3469.464967"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M11","November","M","Monthly","USM","Million US dollar","2023","","","","1389.086831"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M11","November","M","Monthly","USM","Million US dollar","2021","","","","961.609263"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M11","November","M","Monthly","USM","Million US dollar","2020","","","","1035.042964"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M11","November","M","Monthly","USM","Million US dollar","2018","","","","3288.973595"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M11","November","M","Monthly","USM","Million US dollar","2022","","","","833.542334"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M11","November","M","Monthly","USM","Million US dollar","2019","","","","3255.304171"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M12","December","M","Monthly","USM","Million US dollar","2019","","","","2976.200995"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M12","December","M","Monthly","USM","Million US dollar","2022","","","","807.823292"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M12","December","M","Monthly","USM","Million US dollar","2018","","","","2868.775299"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M12","December","M","Monthly","USM","Million US dollar","2020","","","","1154.422727"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M12","December","M","Monthly","USM","Million US dollar","2021","","","","1049.269487"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M12","December","M","Monthly","USM","Million US dollar","2023","","","","1534.772856"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SD","Travel","M12","December","M","Monthly","USM","Million US dollar","2017","","","","3512.795016"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M01","January","M","Monthly","USM","Million US dollar","2017","","","","1113.123089"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M01","January","M","Monthly","USM","Million US dollar","2024","E","Estimate","","3697.403365"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M01","January","M","Monthly","USM","Million US dollar","2020","E","Estimate","","931.70321"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M01","January","M","Monthly","USM","Million US dollar","2021","E","Estimate","","969.704549"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M01","January","M","Monthly","USM","Million US dollar","2019","","","","2735.031245"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M01","January","M","Monthly","USM","Million US dollar","2018","","","","2755.649857"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M01","January","M","Monthly","USM","Million US dollar","2023","E","Estimate","","2195.441708"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M01","January","M","Monthly","USM","Million US dollar","2022","E","Estimate","","2125.115735"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M02","February","M","Monthly","USM","Million US dollar","2022","E","Estimate","","2351.946593"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M02","February","M","Monthly","USM","Million US dollar","2023","E","Estimate","","1899.008605"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M02","February","M","Monthly","USM","Million US dollar","2018","","","","1814.336268"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M02","February","M","Monthly","USM","Million US dollar","2019","","","","1948.7948"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M02","February","M","Monthly","USM","Million US dollar","2021","E","Estimate","","1245.178736"
"Trade in commercial services","ITS_CS_MX","Commercial services exports of selected economies – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","SE","Construction","M02","February","M","Monthly","USM","Million US dollar","2020","E","Estimate","","735.139375"
